market,league_code,season,close_odds_band,asian_handicap_line_bucket,over25_price_band,home_away_side,sample_size_bucket,sample_count,settled_count,hit_count,hit_rate,avg_close_odds,roi_proxy_flat_1u,max_fail_streak,max_drawdown_proxy,price_missing_count,settlement_uncertain_count,confidence_flag,risk_flags
ASIAN_HANDICAP,F1,2024/25,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,13,13,6,0.461538,2.03,-0.019231,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,F1,2024/25,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,8,8,6,0.75,2.02625,0.459375,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,F1,2024/25,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,8,8,4,0.5,2.0425,-0.105625,2,-2.48,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_0,NOT_FT_OVER25,AWAY,LT_100,1,1,0,0.0,1.73,0.0,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_0,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.73,0.73,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_0_25,NOT_FT_OVER25,HOME,LT_100,8,8,5,0.625,1.7025,-0.064375,2,-2.3,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,1,1,0,0.0,1.73,-1.0,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_1_00,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.72,0.72,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,1,1,0,0.0,1.73,-1.0,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_50_1_74,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,1,1,0,0.0,1.7,0.0,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0,NOT_FT_OVER25,AWAY,LT_100,25,25,9,0.36,1.8948,-0.028,3,-3.48,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0,NOT_FT_OVER25,HOME,LT_100,25,25,10,0.4,1.8996,-0.0404,4,-5.19,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,58,58,31,0.534483,1.886552,-0.060431,5,-6.71,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_25,NOT_FT_OVER25,HOME,LT_100,44,44,19,0.431818,1.895,-0.165682,4,-8.805,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,33,33,15,0.454545,1.921212,-0.12,4,-5.35,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_50,NOT_FT_OVER25,HOME,LT_100,38,38,16,0.421053,1.910789,-0.196053,6,-10.26,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,32,32,21,0.65625,1.905,0.284375,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_0_75,NOT_FT_OVER25,HOME,LT_100,35,35,17,0.485714,1.909429,-0.096,5,-9.35,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,21,21,6,0.285714,1.87381,-0.133333,3,-4.32,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_1_00,NOT_FT_OVER25,HOME,LT_100,23,23,10,0.434783,1.873478,-0.01,2,-3.36,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,44,44,27,0.613636,1.904318,0.105795,2,-2.785,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,41,41,13,0.317073,1.907805,-0.394512,9,-17.135,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,18,18,7,0.388889,1.888333,-0.170833,4,-6.22,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,15,15,11,0.733333,1.902,0.361333,1,-1.07,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0,NOT_FT_OVER25,AWAY,LT_100,16,16,5,0.3125,2.071875,-0.16,4,-5.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0,NOT_FT_OVER25,HOME,LT_100,16,16,6,0.375,2.071875,0.15875,2,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,35,35,17,0.485714,2.080571,0.075286,4,-3.175,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_25,NOT_FT_OVER25,HOME,LT_100,41,41,21,0.512195,2.067561,0.135732,7,-4.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,21,21,12,0.571429,2.043333,0.166667,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_50,NOT_FT_OVER25,HOME,LT_100,16,16,11,0.6875,2.048125,0.405,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,22,22,9,0.409091,2.040909,-0.121136,7,-6.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_0_75,NOT_FT_OVER25,HOME,LT_100,19,19,7,0.368421,2.054211,-0.294211,6,-5.59,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,19,19,8,0.421053,2.052632,-0.038421,3,-4.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_1_00,NOT_FT_OVER25,HOME,LT_100,17,17,7,0.411765,2.061176,0.152353,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,23,23,14,0.608696,2.045217,0.287391,3,-2.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,27,27,14,0.518519,2.048148,0.158519,3,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,10,10,1,0.1,2.055,-0.643,7,-6.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2020/21,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,12,12,8,0.666667,2.043333,0.227083,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_0,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.7,0.7,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_0_25,NOT_FT_OVER25,HOME,LT_100,6,6,1,0.166667,1.71,-0.628333,5,-4.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_0_50,NOT_FT_OVER25,HOME,LT_100,2,2,0,0.0,1.73,-1.0,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,1,1,1,1.0,1.73,0.365,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,2,2,0,0.0,1.715,-0.5,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_1_00,NOT_FT_OVER25,HOME,LT_100,2,2,0,0.0,1.715,0.0,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,4,4,1,0.25,1.7225,-0.575,2,-2.3,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_50_1_74,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,2,2,2,1.0,1.715,0.715,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0,NOT_FT_OVER25,AWAY,LT_100,20,20,5,0.25,1.904,-0.122,2,-4.15,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0,NOT_FT_OVER25,HOME,LT_100,24,24,9,0.375,1.897083,0.046667,2,-3.1,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,40,40,20,0.5,1.895,-0.037375,4,-3.82,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_25,NOT_FT_OVER25,HOME,LT_100,53,53,32,0.603774,1.859434,0.09934,2,-2.26,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,36,36,24,0.666667,1.914167,0.269444,4,-4.09,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_50,NOT_FT_OVER25,HOME,LT_100,45,45,17,0.377778,1.878889,-0.286444,6,-12.89,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,32,32,19,0.59375,1.916562,0.205,4,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_0_75,NOT_FT_OVER25,HOME,LT_100,43,43,17,0.395349,1.896279,-0.268605,5,-12.4,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,24,24,7,0.291667,1.908333,-0.139167,2,-4.03,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_1_00,NOT_FT_OVER25,HOME,LT_100,23,23,4,0.173913,1.887826,-0.368696,9,-11.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,41,41,27,0.658537,1.899512,0.218415,3,-3.14,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,38,38,19,0.5,1.91,-0.057632,7,-7.71,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,20,20,10,0.5,1.898,0.06925,4,-4.535,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,15,15,8,0.533333,1.911333,-0.026,2,-2.68,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0,NOT_FT_OVER25,AWAY,LT_100,15,15,4,0.266667,2.047333,-0.185333,3,-5.97,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0,NOT_FT_OVER25,HOME,LT_100,10,10,4,0.4,2.037,0.223,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,47,47,21,0.446809,2.073191,-0.032766,5,-4.865,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_25,NOT_FT_OVER25,HOME,LT_100,28,28,13,0.464286,2.046071,-0.089821,3,-5.345,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,31,31,22,0.709677,2.057742,0.46129,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_50,NOT_FT_OVER25,HOME,LT_100,20,20,4,0.2,2.0325,-0.595,8,-13.94,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,26,26,15,0.576923,2.048077,0.196731,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_0_75,NOT_FT_OVER25,HOME,LT_100,16,16,7,0.4375,2.039375,-0.175937,4,-4.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,14,14,6,0.428571,2.056429,0.316429,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_1_00,NOT_FT_OVER25,HOME,LT_100,15,15,9,0.6,2.052,0.562667,1,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,22,22,11,0.5,2.048636,0.0425,2,-3.345,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,21,21,5,0.238095,2.042857,-0.438571,6,-10.26,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,9,9,4,0.444444,2.055556,-0.033333,3,-2.5,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2021/22,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,12,12,4,0.333333,2.036667,-0.322083,6,-6.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_50_1_74,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,6,6,4,0.666667,1.716667,0.245833,2,-1.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_50_1_74,AH_0_25,NOT_FT_OVER25,HOME,LT_100,5,5,3,0.6,1.698,-0.046,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_50_1_74,AH_0_50,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.7,0.7,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_50_1_74,AH_1_00,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.73,0.73,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_50_1_74,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,2,2,2,1.0,1.73,0.5475,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0,NOT_FT_OVER25,AWAY,LT_100,21,21,6,0.285714,1.901905,-0.224762,5,-6.32,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0,NOT_FT_OVER25,HOME,LT_100,29,29,11,0.37931,1.887241,-0.038621,3,-3.03,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,59,59,31,0.525424,1.891695,-0.05839,4,-6.085,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_25,NOT_FT_OVER25,HOME,LT_100,66,66,35,0.530303,1.890303,-0.000379,3,-6.355,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,42,42,26,0.619048,1.900952,0.169762,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_50,NOT_FT_OVER25,HOME,LT_100,46,46,24,0.521739,1.892826,-0.015652,5,-7.45,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,38,38,17,0.447368,1.898421,-0.030395,4,-3.43,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_0_75,NOT_FT_OVER25,HOME,LT_100,46,46,22,0.478261,1.896739,-0.135761,7,-11.305,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,18,18,6,0.333333,1.883333,0.068889,1,-1.16,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_1_00,NOT_FT_OVER25,HOME,LT_100,22,22,8,0.363636,1.873182,-0.052727,2,-3.62,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,26,26,11,0.423077,1.909615,-0.212308,4,-7.17,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,27,27,18,0.666667,1.915926,0.317778,2,-2.52,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,12,12,6,0.5,1.915833,0.000833,3,-2.75,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,1_75_1_99,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,14,14,7,0.5,1.916429,-0.0625,2,-2.78,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0,NOT_FT_OVER25,AWAY,LT_100,18,18,8,0.444444,2.076667,0.094444,2,-3.81,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0,NOT_FT_OVER25,HOME,LT_100,10,10,6,0.6,2.065,0.334,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_25,NOT_FT_OVER25,AWAY,LT_100,45,45,23,0.511111,2.070222,0.065222,4,-8.395,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_25,NOT_FT_OVER25,HOME,LT_100,39,39,14,0.358974,2.067692,-0.161795,7,-9.26,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_50,NOT_FT_OVER25,AWAY,LT_100,28,28,12,0.428571,2.0575,-0.119643,6,-6.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_50,NOT_FT_OVER25,HOME,LT_100,23,23,7,0.304348,2.053478,-0.380435,6,-9.85,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_75,NOT_FT_OVER25,AWAY,LT_100,29,29,16,0.551724,2.044828,0.184483,4,-4.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_0_75,NOT_FT_OVER25,HOME,LT_100,21,21,12,0.571429,2.040952,-0.013095,2,-1.97,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_1_00,NOT_FT_OVER25,AWAY,LT_100,16,16,6,0.375,2.06125,-0.04625,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_1_00,NOT_FT_OVER25,HOME,LT_100,11,11,2,0.181818,2.051818,-0.173636,2,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,AWAY,LT_100,16,16,6,0.375,2.05,-0.235937,5,-5.35,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_1_25_1_50,NOT_FT_OVER25,HOME,LT_100,13,13,5,0.384615,2.034615,-0.220385,5,-5.995,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,AWAY,LT_100,6,6,4,0.666667,2.063333,0.38,2,-2.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2022/23,2_00_2_49,AH_GT_1_50,NOT_FT_OVER25,HOME,LT_100,4,4,1,0.25,2.0325,-0.49,3,-3.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
ASIAN_HANDICAP,I1,2023/24,1_50_1_74,AH_0,NOT_FT_OVER25,HOME,LT_100,1,1,1,1.0,1.7,0.7,0,0.0,0,0,SMALL_SAMPLE,SMALL_SAMPLE_NO_EDGE_CLAIM
